cateegory,odia_word,desia_word
miscellaneous,ଫଳମୂଳ , ଫଲମ୍ବଲ୍‌ 
miscellaneous,ଫକ୍‌ ଫକ୍‌ , ଫକ୍‌ ଫକ୍‌ 
miscellaneous,ଡିଆଁଡେଇଁ , ଡେଗା/ଡେଗି 
miscellaneous,ଛେଳି , ଛେଲି 
miscellaneous,ପାଖରେ , ଲଗେ 
miscellaneous,ଯାଉଥୁ୍‌ଲା , ଯାୟତେରେଲା 
miscellaneous,ଦେଖୁଲା , ଦେଖଲା 
miscellaneous,ମନ , ମନ୍‌ 
miscellaneous,ଡେଇଁ , ଡଗାଇ 
miscellaneous,ପଡ଼ିଲା , ଅଦର ଲା 
miscellaneous,ଦେହ , ଗାଗଡ଼ 
miscellaneous,ଗୋଡ଼ , ଗୋଡ଼ 
miscellaneous,ବାଜିଲା , ଦାୟଲା 
miscellaneous,ଗରଗର , ଗରଗର୍‌ 
miscellaneous,କାମୁଡ଼ି , ଚାବଲା 
miscellaneous,ଭୟ , ଡର 
miscellaneous,ବାହାରି , ଭାରଲା 
miscellaneous,ଦିନ୍‌ , ଦିନ୍‌ 
miscellaneous,ନାହିଁ , ନାଇଁ 
miscellaneous,ମୟୂର , ମଜୁର 
miscellaneous,ଝରକା , ଖଡକି 
miscellaneous,ଗଛ , ଗଛ 
miscellaneous,ବଗ , କକେଡା 
miscellaneous,ମଟର , ମଟର 
miscellaneous,ଗରା , ପାଣ୍ଡରା 
miscellaneous,ପର , ପକ୍ଷୀ 
miscellaneous,ଝୁମୁକା , ଝୁମ୍‌କା 
miscellaneous,ମଗର , ମଗର 
miscellaneous,ମକା , ଜନା 
miscellaneous,ଅରଟ , ଅରଟ 
miscellaneous,ଝାଡୁ , ବାଡନୀ 
miscellaneous,କଦଳୀ , କଦଲୀ 
miscellaneous,କମଳା , କମଲା 
miscellaneous,କାନ , କାନ 
miscellaneous,ନଖ , ନକ 
miscellaneous,ନଳ , ନାଲା 
miscellaneous,କର , କର 
miscellaneous,ଟଗର ଫୁଲ , ଟଗର ଫୁଲ 
miscellaneous,ମାଠିଆ , ହାଣି 
miscellaneous,କପ୍‌ , କାପୁ 
miscellaneous,ଧୂପକାଠି , ଧୂପକାଟି 
miscellaneous,ଆଖ୍‌ , ଆକି 
miscellaneous,କମ୍ୟୁଟର , କମ୍ପୁଟର 
miscellaneous,ଛ୍ଞ୍ଚ , ସୁଜୀ 
miscellaneous,ଇଞ୍ଜେକସନ୍‌ , ଇଞ୍ଜିସେନ୍‌ 
miscellaneous,ବହି , ବଇ 
miscellaneous,ଦାନ୍ତ , ଦାତ 
miscellaneous,ନିଆଁ , ଜୟ 
miscellaneous,ଚପଲ , ପାଣ୍ଡାଇ 
miscellaneous,ତୁଳି , ଭୁରୁଷ 
miscellaneous,ମୋବାଇଲ , ମବେଲ 
miscellaneous,ପେନ , ପେନ 
miscellaneous,ରେଡ଼ିଓ , ରେଡ଼ିଓ 
miscellaneous,ଛାଡ଼ିଲେ , ଛାଡଲାୟେ 
miscellaneous,ଡାକ , ଡାକ୍‌ 
miscellaneous,ବେଲୁନ୍‌ , ଫୁଟକା 
miscellaneous,ଦେଇ , ଦେଇ 
miscellaneous,ନାଲିଆ , ନିଲିଆ 
miscellaneous,ଖେଳିଲେ ,  ଖେଲ୍ଲାୟେ 
miscellaneous,ଖେଳ , ଖେଲ 
miscellaneous,ଧରି , ଧେରିକରି 
miscellaneous,ଗେଲ , ଲାଡ଼ 
miscellaneous,ଆଠ , ଆଟ 
miscellaneous,ଏକାଠି , ଗଟେକଥାନେ 
miscellaneous,ଯୋଡ଼ି , ଜୁଲି 
miscellaneous,ଦେଲେ ,  ଦେଲାୟେ 
miscellaneous,ଆକାଶେ , ବାଦଲେ 
miscellaneous,ଫାଟିଲା , ଫୁଟଲା 
miscellaneous,ବଗ , କକେଡ଼ା 
miscellaneous,ତାଳ , ଡାଲ 
miscellaneous,ନଳ , ନାଲ 
miscellaneous,ଓଟ , ଓଟ 
miscellaneous,ଆତ ,  ଚିତାଫଲ 
miscellaneous,ପିଆଜ , ପିଆଜ 
miscellaneous,କଲମ , ପେନ୍‌ 
miscellaneous,ପାଟି , ଚଣ୍ଡ 
miscellaneous,ବାଳ , ବାଲ 
miscellaneous,ଗଲାଣି ,  ଗାଲକେ 
miscellaneous,ମୋର , ମୋରଟା 
miscellaneous,ମୋତେ , ମୋକେ 
miscellaneous,ଡାକିବେ , ଡାକ୍ବାୟେ 
miscellaneous,କଥା , କାତା 
miscellaneous,ପଗରେ ,  ପାଚାର 
miscellaneous,ଡାକି ଦେଲେ ,  କଇଦେଲାୟ 
miscellaneous,ତାହାକୁ , ତାକେ 
miscellaneous,କଅଣ , କାୟଟା 
miscellaneous,ଅରଖ , ଅରଖ 
miscellaneous,ଅସରପା , ଜୁରଡ଼ା 
miscellaneous,ଆମର , ଆଗରଟା 
miscellaneous,ଅଜା , ଦାଦି 
miscellaneous,ଅକ୍ସ , ଅଲପ 
miscellaneous,ଅନେକ , କେତେକ 
miscellaneous,ବାଟ , ସଡ଼କ 
miscellaneous,ଗାର , ଗିରା 
miscellaneous,ଚକ , ଚକା 
miscellaneous,କାଟ , କାଞ୍ଚି 
miscellaneous,ଝାଳ , ଝାଲ 
miscellaneous,ମକା , ଜନା 
miscellaneous,ମାଛି , ମଟି 
miscellaneous,ଚାମଟ , ଚାମଟା 
miscellaneous,ବରଷ , ବରଷ୍ 
miscellaneous,ଦିନେ , ଗଟେକ ଦିନେ 
miscellaneous,ପାଠଶାଳା , ପାଠପଡ଼ିବା ଘର 
miscellaneous,ଯିବା , ଜୁ 
miscellaneous,ବାହାରିଲା , ଭାରଲା 
miscellaneous,ହାଟ , ହାଟ 
miscellaneous,ଭାବିଲ , ଭାବଲା 
miscellaneous,ଟିକିଏ , ଖାଣ୍ଡେ 
miscellaneous,ଗଲା , ଗାଲା 
miscellaneous,ଦେଖୁଲା , ଦେଖିଲା 
miscellaneous,କରତ , କରତ 
miscellaneous,ହାତ , ହାତ 
miscellaneous,ତାଳ , ତାଲ 
miscellaneous,ଦାଆ , ଇଲା 
miscellaneous,ପଣଷ , ଫନସ୍‌ 
miscellaneous,ରସୁଣ , ଲସୁନ୍‌ 
miscellaneous,ବାଇଗଣ , ବାଙ୍ଗା 
miscellaneous,ଛତା , ଛାତା 
miscellaneous,ମାଛ , ମାଛ 
miscellaneous,ବେଲା , ତାବ୍ଲା 
miscellaneous,ଗପ ,  କାତାନୀ 
miscellaneous,ଚଣା , ଗନା 
miscellaneous,ପାନ , ପାନ୍‌ 
miscellaneous,କଲରା ,  କରଲା 
miscellaneous,ବଣ , କମନ 
miscellaneous,ରାଜ , ରାଜା 
miscellaneous,ଭୋଜି , ଭୋଜି 
miscellaneous,ପରଜା , ପରଜା 
miscellaneous,ଖାଇବେ , ଖାୟବାଯେ 
miscellaneous,ଡାକରା , ଡାକରା 
miscellaneous,ବାହାରିଲେ , ବାରଲାୟେ 
miscellaneous,ଡାଲା , ଡାଲା 
miscellaneous,ଧରିଥୁଲେ , ଧେରିରେଲାୟେ 
miscellaneous,ଜଟା , ଜାଟା 
miscellaneous,ଜାଲ , ଜାଲ 
miscellaneous,ଜିଭା , ଜିଭ 
miscellaneous,ଖତ , ଖତ୍‌ 
miscellaneous,ଗଧ , ଗଧ 
miscellaneous,ଜଳ , ପାନି 
miscellaneous,ଧନୁ , ଧୁନୁ 
miscellaneous,ହୋଇଥାଏ , ହେୟସି 
miscellaneous,ଗୋଲାପ , ଗୁଲାପ୍‌ 
miscellaneous,ପଛରେ , ପଟେ 
miscellaneous,ଚାଲୁଥାଏ , ହିଣ୍ଡତେ ରେଲା 
miscellaneous,ଆସିଲା , ଆଯଲା 
miscellaneous,ଢୋଲ , ଢୋଲବାଜା 
miscellaneous,ଡଙ୍ଗା , ଡଙ୍ଗା 
miscellaneous,ଶୀତ , କାକର 
miscellaneous,ବିଛଣା , ଅଚନା 
miscellaneous,ଉଷୁମ୍‌ , ଉଷୁମ୍‌ 
miscellaneous,ଶୋଇଥୁଲେ , ଶୋଇରେଲାୟ 
miscellaneous,ଦେଖୁଲେ ,  ଦେଖ୍ଲାୟ 
miscellaneous,ଶୋଇବାଘର , ଶୟବା ଘର 
miscellaneous,ଭୁଷୁଡ଼ିଗଲା , ବସ୍‌ଲିଗାଲ 
miscellaneous,ବେଳ , ବେଲ 
miscellaneous,ଉଠିପଡ଼ିଲେ , ଉଠିଗାଲାପ 
miscellaneous,ବାଟ , ବାଟ୍‌ 
miscellaneous,ସତର , ସତର 
miscellaneous,ପଇସା , ଡାବୁ 
miscellaneous,ସାତ , ସାତ୍‌ 
miscellaneous,ଛକ , ଛକ୍‌ 
miscellaneous,ବଣ , କମନ୍‌ 
miscellaneous,ତୋର , ତୋର 
miscellaneous,କଳ , କଲ 
miscellaneous,ହଟ୍‌ ହଟ୍‌ , ପଟ ପଟ 
miscellaneous,ଗହଳି , ଗହଳି 
miscellaneous,ପଦା , ପାଦା 
miscellaneous,ଉଇ , ଅଲମା 
miscellaneous,ମାଟି , ମାଟି 
miscellaneous,କାଠ , ଦାରୁ 
miscellaneous,ଖାଇଲି , ଖାୟଲି 
miscellaneous,ପେଟ , ପେଟ୍‌ 
miscellaneous,ଇଟା , ଇଟ୍ଟଁ ମୁକା 
miscellaneous,ତର , ଡର 
miscellaneous,ଲୁଗାପଟା , ଲୁଗାପାଡ଼ିଯା 
miscellaneous,କାଉ , କାଉ 
miscellaneous,ଲାଭ , ଲାବ୍‌ 
miscellaneous,ଖଟ , ଖାଟ୍‌ 
miscellaneous,ଘଡ଼ି , ଘଣ୍ଟ 
miscellaneous,ଘଣ୍ଟି , ଘଣ୍ଠି 
miscellaneous,ଭାଇ , ନାନା 
miscellaneous,ଛାଇଁ , ଛାର୍ୟ 
miscellaneous,ପଇତା , ପରତା 
miscellaneous,ଖତ , ଖତ 
miscellaneous,ଗାଇ , ଗାୟ 
miscellaneous,କୂକୁର , କୁକୁର 
miscellaneous,ବିଲେଇ , ଦିଲାଇ 
miscellaneous,ପିମ୍ପୁଡ଼ି , ଚାଟି 
miscellaneous,ଖାଲ , ଖାଲ 
miscellaneous,ଅରଖ , ଅରଖ 
miscellaneous,କିଚିରି ମିଚିରି , ଚେରଗର 
miscellaneous,ଚଟିଆ ,  ଚେଟିଆ 
miscellaneous,ଜଗିଥୁଲା , ଜାଗିରେଲା 
miscellaneous,ଧରିଲା , ଧେରଲା 
miscellaneous,ବାଡ଼ି , ଡାଙ୍ଗ 
miscellaneous,ନିକିତି , କେଜି ଗଣ୍ଡୁ 
miscellaneous,ଗ୍ଲସ୍‌ , ଗିଲାଗ୍‌ 
miscellaneous,ପିଆଜ , ପିଆଜ 
miscellaneous,ଧାନ ,  ଧାନ୍‌ 
miscellaneous,ଗହମ , ଗମ୍‌ 
miscellaneous,ପତଜାପତି , ଫିପା 
miscellaneous,ଚଢେଇ , ଚେତେ 
miscellaneous,ଗିନା , ଗିନା 
miscellaneous,ଦୀପାବଳୀ , ଦୀପାବାଲି 
miscellaneous,ବାପା , ବାବା 
miscellaneous,ଡାକିଲା , ଡାକଲା 
miscellaneous,କହିଲେ ,  କଯଲାୟ 
miscellaneous,ଆଜି , ଆଦି 
miscellaneous,ବହୁତ , ବେଶି 
miscellaneous,କାମ , କାମ୍‌ 
miscellaneous,ଲେମ୍ବୁ , ଲିମୁ 
miscellaneous,ଭେଣ୍ଡି , ବେଣ୍ି 
miscellaneous,ଜହ୍ନି , ଜନି 
miscellaneous,ମିତ୍‌ , ମିତ୍‌ 
miscellaneous,ଦୁଇଜଣ ,  ଦୁଇଲୋକ 
miscellaneous,ଭଲପଡ଼େ , ଭଲ୍‌ ପଡଶି 
miscellaneous,ଡାକୁଛି , ଡାକଲାନୀ 
miscellaneous,ମଜା , ସରଦା 
miscellaneous,ପଳାଇଗଲା , ପାଲାଯଲା 
miscellaneous,ଫଗୁଣ ମାସ , ଫଗୁନମାସ 
miscellaneous,ବଣ , କମନ୍‌ 
miscellaneous,ଧନୁଶର , ଧନୁକାଣ୍ଡ 
miscellaneous,ପଶିଲା , ପୁରଲା 
miscellaneous,ତାକୁ , ତାକେ 
miscellaneous,ଶୋଷ୍‌ , ଶଷ୍‌ 
miscellaneous,ଦେହ ,  ଗାଗଡ଼ 
miscellaneous,ଆଣି , ଆନଲା 
miscellaneous,ଦୟା , ଦୟା 
miscellaneous,ଆସିଲା , ଆଯଲା 
miscellaneous,ପାଣି , ପାନୀ 
miscellaneous,ବଦଳିଗଲା ,  ବଦଲଲା 
miscellaneous,ଫୋପାଡ଼ିବା , ଫିଙ୍ଗବାଟା 
miscellaneous,ରଥ , ରଥ 
miscellaneous,ଶର , କାଣ୍ଡ 
miscellaneous,ଥାଳି , ଚତୁଆ 
miscellaneous,ଶୁଆ , ଶୁଆ 
miscellaneous,ନଡ଼ିଆ , ନାଡ଼ିଆ 
miscellaneous,ଟଙ୍କା , ଡାବୁ 
miscellaneous,ଜାଳିଆ , ବେସନୀ 
miscellaneous,ଧରି , ଧାରି 
miscellaneous,ବଜାର , ହାଟ୍‌ 
miscellaneous,ଲଙ୍କା , ମରିଚ 
miscellaneous,ପଙ୍ଖା , ପେନା 
miscellaneous,ଘୁରୁଥଲା ,  ରିଲା କିନ୍ଦରତେ ରେଲା 
miscellaneous,କିଣି କରି , ପେନିକରି 
miscellaneous,ଦେଲେ , ଦେଲେ 
miscellaneous,ବିଲେଇ , ବିଲାୟ 
miscellaneous,ଛପି ଛପି , ଲୁଚି ଲୁଚି 
miscellaneous,ଜାହାଜ , ଉନାଯାଜ୍‌ 
miscellaneous,ଡଙ୍ଗା , ଡଙ୍ଗା ଲଗେ 
miscellaneous,ବାସ୍ତା , ବାସ୍ତା 
miscellaneous,ଚୌକି , କୁରଚି 
miscellaneous,ଜିନିଷ , ସାମାନ୍‌ 
miscellaneous,ଦୀପ , କୁପୀ 
miscellaneous,କାଗଜ ,  କାଗଜ 
miscellaneous,ଆଳୁ , ଆଲୁକାନ୍ଦା 
miscellaneous,ଯାଉଛି ,  ଗାଲାନୀ 
miscellaneous,ସିଏ , ସେ 
miscellaneous,ବଝଚେଇ , ବାଡାଇ 
miscellaneous,ସୁନା , ସୁନା 
miscellaneous,ନେଉଳ , ଟିଲୁ 
miscellaneous,ମୂଷାଗାତ ,  ମୁୂଷାଖଦରା 
miscellaneous,ଅନେକ , କେତେକ 
miscellaneous,ବରଷା , ବରଷା 
miscellaneous,ନାଳ , ନାଲ 
miscellaneous,ପୋଖରୀ , ବନ୍ଦ 
miscellaneous,କପୋତ , ପାଣ୍ଡକା 
miscellaneous,ଡାକଲା ,  ଡାକଲା 
miscellaneous,ବଲୁଆ , କଲିଆ 
miscellaneous,ରୋଗ , ରୋଗ 
miscellaneous,ଓଟ , ଉଟ 
miscellaneous,ସାଙ୍ଗ , ସାଙ୍ଗ 
miscellaneous,ନଦୀ , ବନ୍ଦ 
miscellaneous,ଶବଦ , କଲାର 
miscellaneous,ଚମକି , ଚମ୍‌କି 
miscellaneous,ହଳଦିଆ , ହଲଦି 
miscellaneous,ରଙ୍ଗ , ରଙ 
miscellaneous,ସଜାଡ଼ି , ସଜାଡ଼ି 
miscellaneous,ଟାଣ , ଆଣ୍ଠୁଆ 
miscellaneous,ସମସ୍ତେ ,  ସବୁଲୋକ 
miscellaneous,ଛବି , ବାନା 
miscellaneous,ଧୂପକାଠି , ଧୂପକାଠି 
miscellaneous,ଉଠିଲା , ଉଠଲା 
miscellaneous,ଅଧୁକ , ଭୁତେକ 
miscellaneous,ମୂଳା , ମୂଲା 
miscellaneous,ପର୍ବ , ପରବ 
miscellaneous,ଲାଞ୍ଜ , ଲେଟଂଡ଼ି 
miscellaneous,ଦାନ୍ତ ,  ଦାତ 
miscellaneous,ବେଲ ଗଛ ,  ବେଲଗଛ 
miscellaneous,ଗଲାବେଳେ ,  ଗାଲାବେଲେ 
miscellaneous,ପଛ , ପଛ 
miscellaneous,ଶୁଭିଲା , ଶୁନ୍‌ଲା 
miscellaneous,ଦୋଡ଼ିଲା ,  ପାଲାଯଲା 
miscellaneous,ପଚାରିଲା , ପାଚାରଲା 
miscellaneous,କଣ , କାଯଟା 
miscellaneous,ଫାଟିଗଲା , ଫାଟିଗାଲା 
miscellaneous,ଆଗ , ଆଗତୁ 
miscellaneous,ସବୁ ଜୀବ , ସବୁ ଜୀବ 
miscellaneous,କଥା , କାତା 
miscellaneous,ରାଜାଙ୍କ ସହ , ରାଜାର ସଙ୍ଗେ 
miscellaneous,ରଷି , ବାବାଜୀ 
miscellaneous,କୁକୁଡ଼ା , କୁକଡ଼ା 
miscellaneous,ବତକ , କଡ଼ 
miscellaneous,ମେଣ୍‌ା , ମେଣ୍ଡା 
miscellaneous,ମଇଁଷି , ମଇଷି 
miscellaneous,ଦୁଇ ସାଙ୍ଗ ,  ଦୁଇସାଙ୍କ୍‌ 
miscellaneous,ବସରେ , ବସାଇଲା 
miscellaneous,ଖାଇସାରି , ଖାଇସରି 
miscellaneous,ଚାଲ , ଜୁ 
miscellaneous,ବାହାରକୁ , ବାହାରେ 
miscellaneous,ବୁଲିବା , ବୁଲବାଟା 
miscellaneous,ପଡ଼ିଆ , ଭାଟା 
miscellaneous,ଫ୍ରଗ୍‌ , କଟ 
miscellaneous,ନକ୍ଷତ୍ର , ତାରା 
miscellaneous,ମୁଦ୍ରିକା , ମୁଦି 
miscellaneous,ଦିନକର , ଗଟେକ ଦିନ 
miscellaneous,ଫେରିଥୁଲା , ଯାଇରେଲା 
miscellaneous,ପଞ୍ଚାୟତ , ପଞ୍ଚାୟତ 
miscellaneous,ସରପଞ୍ଚ , ସର୍‌ପଞ୍ଚ 
miscellaneous,ପାଞ୍ଚୁଅବେ , ପାଞ୍ଚତେରେଲାୟେ 
miscellaneous,ଘାସବୁଦା , ଘାସଲାଟା 
miscellaneous,ଓଷଧ , ଓଷ 
miscellaneous,ଯତନ , ଯତନ 
miscellaneous,ଖୁସି , ସରଦା 
miscellaneous,ବୈଶାଖ ମାସ , ଖରା ମାସ 
miscellaneous,ତରଭୂଜ ,  ଚରଭୂଜ 
miscellaneous,ଭଅର , ଭଅର 
miscellaneous,କଇଁ , କଇଫୁଲ 
miscellaneous,ସୈନିକ , ପୁଲିସ 
miscellaneous,ହଂସ , ହଂସ 
miscellaneous,ସିଂହ , ସିଂହ 
miscellaneous,ମାଂସ , ମାଉଁସ୍‌ 
miscellaneous,ଭାଇ ଭଉଣୀ , ଭାଇ ଭଉନୀ 
miscellaneous,ସେମାନେ , ସେମନ୍‌ 
miscellaneous,କୌଣସି , ଜନଟା 
miscellaneous,ଅଭାବ , ଅଭାବ୍‌ 
miscellaneous,ଖରାପ , ନଷବାଟ 
miscellaneous,ସମୟ , ବେଲା 
miscellaneous,ପବନ , ପବନ 
miscellaneous,ବଇଦ , ଡାଲ୍ତର 
miscellaneous,ରବିବାର , ରୟବାର 
miscellaneous,ସାତଦିନ , ସାତଦିନ 
miscellaneous,ନୌକା , ଡଙ୍ଗା 
miscellaneous,ମୂଳ , ମୂଲ 
miscellaneous,ଆଜି , ଆଜି 
miscellaneous,ଜନ୍ମଦିନ , ଜନମ ଦିନ 
miscellaneous,ସ୍ଵାନ , ଗାଦାୟବାଟା 
miscellaneous,ଠାକୁର , ମାପ୍ଛ 
miscellaneous,ନିକଟ , ଲଗେ 
miscellaneous,ଭିନ୍ନ ଭିନ୍ନ , ଭିନ ଭିନଟା 
miscellaneous,ଗୌରବ , ଗରବ 
miscellaneous,ଫଗୁନ , ଫଗୁନ୍‌ ମାସ୍‌ 
miscellaneous,ଭାରି , ଜବର 
miscellaneous,ଭରା , ଭରତି 
miscellaneous,ଶିକାରୀ , ବାଘ୍ର ବାଲୁ ମନକେ 
miscellaneous,ଧରି , ଧେରି 
miscellaneous,ପଶିଲା , ପୁରଲା 
miscellaneous,ବୁଲିବୁଲି , କିନ୍ଦରୀ କିନ୍ଦରୀ 
miscellaneous,ଥକି , ଥାକି 
miscellaneous,ପଡ଼ିଲା , ଅଦର୍ଲା 
miscellaneous,ଶିକାର , ବେଟ୍‌ କୁଲ୍ବାଟା 
miscellaneous,ପାଇଲା , ପାୟଲା 
miscellaneous,ତାକୁ , ତାକେ 
miscellaneous,ଶୋଷ୍‌ , ଶୋଷ 
miscellaneous,ଦେହହାତ , ଦେହହାତ୍‌ 
miscellaneous,ଥରଥର , ଥରିଧରି 
miscellaneous,କଇଁଥ , କଇଥ 
miscellaneous,ହାତୁଡି , ମୁଟଲା 
miscellaneous,ଫୁଲକୁଣ୍ଡ , ଫୁଲକୁଣ୍ଡ 
miscellaneous,ଫରୁଆ , ସିନ୍ଦୁରତାବା 
miscellaneous,ଫାଟକ , କପାଟ 
miscellaneous,ଆତ , ସୀତା ଫଲ 
miscellaneous,କଲମ , ପେନ୍‌ 
miscellaneous,ଶଙ୍ଖା , ଗାଜୁଲ୍‌ 
miscellaneous,ପୁଡ଼ିଆ , ପୁଡ଼ା 
miscellaneous,ବଜାର , ହାଟ୍‌ 
miscellaneous,ଏତିକିବେଲେ , ଏଡ଼କିବେଲେ 
miscellaneous,ଛପି ଛପି , ଲୁଚି ଲୁଚି 
miscellaneous,ନାଲି , ରଂଗ 
miscellaneous,ଗେବାଇ , ଚାବିକରି 
miscellaneous,ବଙ୍କା , ବାକଟା 
miscellaneous,ପଲଙ୍କ , ଖଟିଆ 
miscellaneous,ଝିଟିପିଟି , ବିଷ୍‌ ଟେଣ୍ଡକା 
miscellaneous,ବେଶୀ , ଜବର 
miscellaneous,ପ୍ରଥମ , ଆଗତୁ 
miscellaneous,ବିଭିନ୍ନ , ରକମ୍‌ 
miscellaneous,ଛବି , ବାନା 
miscellaneous,ଆଶ୍ରୟ , ରେବାଟା 
miscellaneous,କେଉଁଠାରେ , କନତି 
miscellaneous,ଡେଆଁଡେଇଁ , ଡେଗାଡେଗି 
miscellaneous,ପକ୍ଷୀ , ଚେଡ଼େ 
miscellaneous,ହରିଣ , ସମର୍‌ 
miscellaneous,ଗୁଣ୍ଡୁଚିମୂଷା , ଟ୍ରିଲୁମୂଷା 
miscellaneous,ଠେକୁଆ , ଖାଡ଼ା 
miscellaneous,ବାସନ କୁସନ , ହାଣ୍ତ କୁଣ୍ଡି 
miscellaneous,ଦୀପ , କୃପି 
miscellaneous,ଲୁଗାପଟା , ଫାଟିଠୁଟି 
miscellaneous,ଟମାଟ , ବେଜରୀ 
miscellaneous,ମାଭ , ଆତା 
miscellaneous,ଖଇ , ଖଟା 
miscellaneous,କାଇ , ଗପଡ଼ା 
miscellaneous,ଉଚ୍ଚା , ଢେପ୍‌ 
miscellaneous,ନେଉଁଳ , ମଲୁଆମୂଷା 
miscellaneous,କିଏ , କେ 
miscellaneous,ଯାଉଛି , ଗାଲାନି 
miscellaneous,ଗଲିବା , ହିଣ୍ଡବା 
miscellaneous,ଦେଉଳ , ମନ୍ଦିର 
miscellaneous,ଏବାଟ , ଏବାଟେ 
miscellaneous,କାଠି , କାଡ଼ି 
miscellaneous,ଚାବି , କୁଚି 
miscellaneous,ତାଲା , କୁଚି 
miscellaneous,ବର୍ଷା , ବରଷା 
miscellaneous,ଗାଡ଼ିଆ , ଡକରା 
miscellaneous,କପୋତ , ପାଣ୍ଡକା 
miscellaneous,କୋକିଶିଆଳି , କଗ୍‌ 
miscellaneous,ଓଠ , ଉଟ୍‌ 
miscellaneous,ପାଟି , ଚଣ୍ଡ 
miscellaneous,ଆତୁର , କାକୁରସି 
miscellaneous,ନନା , ନନା 
miscellaneous,ଅନା , ଦେଖ 
miscellaneous,ରାଣୀ , ରାନି 
miscellaneous,ଝରଲା , ଝରଲା 
miscellaneous,ଟୋପି , ଟପରି 
miscellaneous,ବେଙ୍ଗ , ବେଙ୍ଗଟି 
miscellaneous,ତୋରଣ ,। ମାଲା 
miscellaneous,ଭୋକ , ଭୁକ 
miscellaneous,ରୋଗ , ରଗ୍‌ 
miscellaneous,ଯୋଡ଼ିବା , ଯୋଡ଼ବାଟା 
miscellaneous,ବାହାଘର , ବିବାଘର 
miscellaneous,ଶୃଗାଳ , କଲିଆ 
miscellaneous,ସବୁଠୁ , ସବୁଥାନୁ 
miscellaneous,ପୂର୍ବରୁ , ଆଗରୁ 
miscellaneous,ପରେ , ପଟେ 
miscellaneous,ଭାରୀ , ବଡ଼େ 
miscellaneous,କୂଳ , ଘାଟ 
miscellaneous,ଚମକି , ଚମ୍‌କି 
miscellaneous,ବଗିଚା , ବାଡ଼ 
miscellaneous,ବଢ଼ିଆ , ନିମାନେ 
miscellaneous,ରାଗି , ରିଶା 
miscellaneous,ସମସ୍ତେ , ସବୁଲୋକ 
miscellaneous,ମିଳିମିଶି , ବିଡ଼ିମିଶି 
miscellaneous,ଦୀବାଳି , ବିଇଟା 
miscellaneous,ମିତ , ମାସାଦ୍‌ 
miscellaneous,ପାଖୁଡ଼ା , ପକଡ଼ି 
miscellaneous,ଲଢେଇ , ଲାଗାଲାଗି 
miscellaneous,ଆଙ୍ଗୁଳି , ଆଙ୍ଗଟି 
miscellaneous,ତେଙ୍ଗା , ତେଙ୍୍‌ 
miscellaneous,ଦିଆସିଲି , ଜୟକାଡ଼ି 
miscellaneous,କୋଠରି , ବାଖରା 
miscellaneous,ଶାଢି , ଫାଟାଇ 
miscellaneous,ତେନ୍ତୁଳି , ତେତୁଲି 
miscellaneous,ନିମ୍ନ , ଛୋଟ 
miscellaneous,ଉଭା ,  ଠିଆଁ 
miscellaneous,ମହୁରୀ , ମୟିରୀ ପାରା 
miscellaneous,ଫୁଙ୍କବାଟା ,  ଫୂକତେ
miscellaneous,ମୟୂର , ମଜୁର୍‌ 
miscellaneous,ପୂଜା ପରବ , ପରବ ଚିଆର 
miscellaneous,ପରିବା , ସାଗଡ଼ାଲ୍‌ 
miscellaneous,ପୂଜା , ପୂଜା 
miscellaneous,ଜୋରରେ , ଜରରେ 
miscellaneous,ଏକ ମୁହୀ , ଗଟେକବାଟେ 
miscellaneous,ଆଗପଛ , ଲେଞ୍ଚ ମୁଣ୍ଡ 
miscellaneous,ଦୁହେଁ , ଦୁଇ ଲୋକ 
miscellaneous,ମୃଗ , ଚିଭଲ 
miscellaneous,ଜୀବ , ଜୀବନଟା 
miscellaneous,କ'ଣ , କାୟଟା 
miscellaneous,ଦୁଇଫାଳ , ଦୁଇଗଳା 
miscellaneous,କୋବି , ଗୁଚି 
miscellaneous,ବାଇଗଣ , ବାଙ୍ଗା 
miscellaneous,ତାୱା , ତାବା 
miscellaneous,ଆମଲେଟ , ଗାରଚକଲି 
miscellaneous,ପଡ଼ିଆ , ଭାଟା 
miscellaneous,ବାହାରକୁ , ପଦାୟେ 
miscellaneous,ବାଜିଲା , ପାଯଲା 
miscellaneous,ହାୱା , ପବନ 
miscellaneous,ତଳକୁ , ଚଲେ 
miscellaneous,ନକ୍ଷତ୍ର , ତାରା 
miscellaneous,ମୁଦ୍ରିକା , ମୁଦ୍ରି 
miscellaneous,ହଠାତ୍‌ , ଧାପେ 
miscellaneous,ଗେଲ୍‌ , ଲାଡ଼ 
miscellaneous,କୋଟ , କାମିଜ୍‌ 
miscellaneous,କଳା , କାଲିଆ 
miscellaneous,ମେଘ , ମେଘ୍‌ 
miscellaneous,ବିଜୁଳି , ବିଜ୍‌ 
miscellaneous,ଗରା , ପାଣ୍ଡରା 
miscellaneous,ଡେଇଲା , ଡେଗାଇଲା 
miscellaneous,ଭାଡ଼ି , ମାଗ 
miscellaneous,କଥା , କାତା 
miscellaneous,ଫେରୁଥିଲା ,  ବାରତେ ରେଲା 
miscellaneous,ହତା , ଗୁଆଡ୍‌ 
miscellaneous,ବହୁଲୋକ , ବେଶିଲୋକ 
